;P234_01_N_Scr_1.CEL;P234_02_N_Inh_3.CEL;P234_03_6F4_Scr_1.CEL;P234_04_6F4_Scr_3.CEL;P234_05_6F4_Inh_2.CEL;P234_06_6F4_Inh_3.CEL
MG-1-neg-10338177_st;4,06016421786135;4,07164898170812;4,29015270804861;4,44257493662246;3,85475735365038;4,86790937193606
MG-1-neg-10338178_st;3,31350220007321;2,37770021924599;1,95889734940105;1,850091092732;3,40224776454011;1,82797627162553
MG-1-neg-10338181_st;2,21135747416872;2,22897939536451;2,19916552013974;3,02198015383712;3,1673819426288;2,72020533872339
MG-1-neg-10338182_st;5,45313694912825;5,2663024503794;6,13028707290027;5,99701123781026;6,53082210312857;6,24695804113737
MG-1-neg-10338183_st;1,61910729605131;2,01690381947245;1,82752135973344;3,31352677386313;2,09297918275229;2,75825923474412
MG-1-neg-10338184_st;4,08984589352056;4,03967903629326;4,20850218827939;5,80059138483316;4,28343542095113;5,74129422671511
MG-1-neg-10338185_st;2,18956219474076;2,27234743600536;1,43211360086186;2,15475674831865;3,16179499977438;3,6045014117549
MG-1-neg-10338186_st;4,60430147392251;2,91301569299077;3,61532981080822;4,01180281822776;4,22295359198448;3,43386248717921
MG-1-neg-10338187_st;5,68667141434994;5,91465057578825;6,71843878967225;7,07052124053879;5,94062985262758;6,00582033622074
MG-1-neg-10338188_st;3,48763157315003;3,68597813576375;3,02046324404054;5,51629356347511;2,82582354063755;4,91581193018915
MG-1-neg-10338189_st;4,40294566124399;4,81478980575608;5,30706885069614;5,72138579436372;4,98529107526893;5,15711931459521
MG-1-neg-10338190_st;3,85047778714936;4,55997996995774;3,78514215764898;3,50633569742156;4,25071448551836;3,8271765721854
MG-1-neg-10338191_st;5,4302787966559;4,93533979916766;5,0061556574668;6,02108910127241;5,40505603498616;5,58119511017371
MG-1-neg-10338192_st;1,35412187620277;1,77169291131107;1,67617860606291;3,37517658554975;4,48077225324392;2,72544798913046
MG-1-neg-10338193_st;3,18944585609986;3,1918617355696;3,11102315200304;3,89040310664574;3,72159627130325;4,50357888848657
MG-1-neg-10338194_st;5,03109410025706;4,91222936350981;4,90987137552163;5,09139704920291;4,87852034417362;4,20669010432944
MG-1-neg-10338197_st;5,22744360386052;5,18712278100934;6,49533643047504;6,20267595879747;5,35397744060383;6,24462210778311
MG-1-neg-10338198_st;2,77369070191286;2,50948367063089;1,79278976756182;2,09704503786527;2,15065972103862;1,94959203662706
MG-1-neg-10338199_st;2,15027301529419;1,85125607799896;2,05555125343446;2,42308701490473;1,45022881913803;1,7429459984237
MG-1-neg-10338200_st;4,27595014084298;2,76728893336977;5,28979134555437;1,74380019368557;4,04749161735994;2,36262580620592
MG-1-neg-10338201_st;4,34154766674807;3,81519001026171;4,62085765906208;4,83701560699671;3,50450822296667;3,23770230093721
MG-1-neg-10338202_st;6,19740382263518;5,96324773240677;7,02322563620264;8,22702413508963;7,76951552185838;8,12630795095524
MG-1-neg-10338203_st;5,68191610705289;5,92814969152109;6,50769386567233;8,68695238013362;7,23431998632216;7,90046911792595
MG-1-neg-10338204_st;3,03175699810044;2,39240672518196;2,42719158287728;5,06939578946206;3,0902631391489;4,57830909518055
MG-1-neg-10338206_st;1,8960666041325;1,60580615790998;1,92487630828107;2,61840793858995;1,58601907910022;2,04196215509563
MG-1-neg-10338207_st;1,31752144985903;1,49119648456229;1,52487785436704;3,54016064705738;1,42044577956714;1,41463660867598
MG-1-neg-10338208_st;2,94828429194918;3,85153531471438;4,71484267786765;2,88003354583171;3,48077549588348;5,18825713159622
MG-1-neg-10338209_st;5,29353470691958;5,51572708158268;6,92440365245355;6,49895658012355;7,07736783739915;5,96419921673457
MG-1-neg-10338210_st;5,87945577038111;5,89570164854453;7,14332944031017;8,7235007595136;7,79734489814747;8,57883674069821
MG-1-neg-10338211_st;3,40302002566212;2,78564038311891;3,67299744374864;4,05972083452715;4,34374492776806;3,91643828258383
MG-1-neg-10338212_st;1,81837949504708;1,65497035986801;1,74123147202037;1,41452686064751;2,31693222181375;1,78431780274499
MG-1-neg-10338213_st;7,27421918535282;7,42044724997465;7,92054746501502;7,71983656747875;7,78738407226468;7,63118587936749
MG-1-neg-10338214_st;6,4891612168146;7,10885570169776;7,53913187918066;8,17516010505809;8,07127183377585;8,16381050178927
MG-1-neg-10338216_st;4,23976910643383;4,36215244897208;5,68702016244357;6,66828614700285;5,50088559472796;6,63595474089447
MG-1-neg-10338218_st;3,40128998820155;3,9176906397046;4,09298425602831;4,397001938543;4,83087891040014;4,51224516751625
MG-1-neg-10338219_st;4,72148290084625;5,19682186881778;5,42990239847278;6,35809437223887;4,12870490028543;6,11313056239113
MG-1-neg-10338220_st;2,53248913486975;3,22167403405464;2,03583894282128;2,09619729417187;2,40823219347887;2,83327528964327
MG-1-neg-10338222_st;2,18746342066533;2,31821094211355;2,74464139517744;1,60406443034866;3,22235513358418;3,93389806718122
MG-1-neg-10338223_st;3,39192255435549;3,0419724024486;2,57282026287083;2,79030660743893;4,17963326511517;3,52750885115952
MG-1-neg-10338224_st;4,14770992883833;3,72316336875985;4,22188304019182;3,86579394437558;3,72217131208114;5,32934603158505
MG-1-neg-10338225_st;4,48585054212877;3,94824852122713;4,51648610382443;5,00623739404127;4,96579776782505;4,85054395756812
MG-1-neg-10338226_st;2,28532617226627;2,02989404582704;1,94902800903228;3,05691016747395;2,78320056729385;2,25699121029259
MG-1-neg-10338227_st;3,36894476878706;3,21296115792585;3,23605885942549;3,34475205704505;3,61861815083958;3,24578772134615
MG-1-neg-10338230_st;2,26594002026889;1,75503323453403;1,65608548552564;5,04247330532531;2,00685883997445;1,82477484226294
MG-1-neg-10338233_st;3,54236128272494;3,1606753930877;3,69887690249005;4,31083677424587;4,02281112185224;3,47694424160401
MG-1-neg-10338234_st;4,30402218265243;3,83923832590821;4,17757329315939;5,59741443276488;4,67930656192762;4,80146145405442
MG-1-neg-10338236_st;1,85223804785529;2,64057682637524;2,18996180090046;2,25794050640706;2,56314616537167;2,38539270363604
MG-1-neg-10338238_st;2,39400099894978;2,1177653004033;2,48485775292701;2,97445197723479;2,31198402008211;2,17120824349085
MG-1-neg-10338239_st;4,6767117249345;5,03065615921341;5,1951646263227;5,37027453295597;5,38521365094502;4,99583451295284
MG-1-neg-10338240_st;2,74993132001879;2,18982692253521;2,51008536788243;2,30928440174651;2,88505953319032;2,44416686281763
MG-1-neg-10338242_st;2,63470966538602;3,0358912176741;2,14150041617032;3,05590049200656;1,95725972076811;3,13367054569616
MG-1-neg-10338243_st;4,49749707539334;3,26181320717026;3,90579947221744;3,94235497094744;3,84202338897379;4,80186485129979
MG-1-neg-10338245_st;1,77169291131107;1,99592206522263;1,72393575868699;3,026057012661;1,99650570014931;1,62104046580875
MG-1-neg-10338246_st;2,88459509873971;2,81791427396596;2,59624652385539;3,96768135396499;2,66482978935531;2,96107378853129
MG-1-neg-10338247_st;2,50771599113093;1,33688372113169;2,16803617108098;2,17156238493711;1,80352181589876;2,20635382451188
MG-1-neg-10338248_st;1,28108828989255;1,26649967861138;1,80292029434113;1,92076421956018;1,24793617667049;2,03061098455786
MG-1-neg-10338250_st;5,73795511291813;6,63956593530329;7,52906398847043;7,00041017747475;8,47924185307354;6,79272172796117
MG-1-neg-10338251_st;4,26843056218805;3,48644510137068;4,58868430878058;3,83854210383624;3,50836976057924;2,76950180675284
MG-1-neg-10338252_st;2,08711048956486;1,76315057319236;1,99119729572345;2,03270923745126;2,77839476745967;1,65703418028983
MG-1-neg-10338253_st;4,56340827043014;5,0570394238861;6,18465326833949;5,70956330280945;5,30317588067083;4,40979481754978
MG-1-neg-10338255_st;1,55562946148973;1,87529558585621;1,72393575868699;2,55807489987121;1,90085080716747;2,04946517775118
MG-1-neg-10338256_st;2,16731348227271;2,94264556172233;3,83261008052203;1,45408136596567;2,29161564456604;3,83006790662345
MG-1-neg-10338257_st;2,85409130570474;2,61943601780682;4,14983242074933;3,83948060137343;2,72672437616578;3,66995354770701
MG-1-neg-10338258_st;4,6249234958569;4,71913296055729;4,90857824016745;5,21938350016497;4,41047769205509;4,65133846169616
MG-1-neg-10338259_st;2,12906998960131;2,42387266256023;2,57585652504151;3,497673607645;3,39616164168756;2,59349459606911
MG-1-neg-10338260_st;1,29887133720206;1,70558246153681;1,89387283664303;3,09262356843779;1,71727844959553;2,03153304253629
MG-1-neg-10338261_st;1,60853753293489;2,67531576385131;2,26491320208559;2,8312247644796;1,77579494645791;2,07269284367053
MG-1-neg-10338262_st;1,51515024113284;2,38235123577941;2,05725917032978;2,89958902737755;1,57161988214903;1,9954126784368
MG-1-neg-10338263_st;2,34508969761665;2,77231218154344;3,67646917915923;4,30339298910356;3,00360018454185;2,02494036032725
MG-1-neg-10338264_st;3,10923567677701;3,84487260909601;4,68695819081555;4,11944729284225;3,90903062944382;4,46710885137916
MG-1-neg-10338265_st;2,78516778995731;3,30315324761832;3,98833241938742;4,36467626877088;3,1572542238414;4,23641713957811
MG-1-neg-10338266_st;2,06109197338926;2,59822167262995;1,74030586281903;1,92965795215635;1,54849562889173;2,32408835423121
MG-1-neg-10338267_st;2,74328517333959;2,43623703914834;2,74786121912398;2,90363642168541;3,06199870760521;3,29137047112789
MG-1-neg-10338268_st;2,85983490567544;3,04259130141568;3,58902410586205;4,63943824527881;2,92922443084177;3,93897609106612
MG-1-neg-10338269_st;2,48285923590007;2,86954638635708;2,06701669687407;2,89460818911864;2,84389628404909;2,77930282178657
MG-1-neg-10338270_st;2,25250146338542;1,86575191393919;2,23581583692664;3,01940626731353;2,45855462634968;3,32170022345153
MG-1-neg-10338271_st;2,35839631550855;3,30309240370224;4,57340433933546;3,72150165553812;2,38054495727113;1,7001977645377
MG-1-neg-10338273_st;5,66055304920954;5,66231931209688;6,27618346965556;6,36907321408807;6,01694246115077;7,03741180521706
MG-1-neg-10338274_st;4,37868231808687;4,9099675650615;5,13532202003788;6,44217666747194;5,82009492646271;6,71307555106796
MG-1-neg-10338275_st;5,94802877641482;5,97827228161648;6,64210877165202;8,59029798955404;7,33402439512574;8,39975545198831
MG-1-neg-10338276_st;3,00468722931267;3,28125103194974;3,06321757146109;4,85129272283043;5,2634174166604;3,85668437794727
MG-1-neg-10338277_st;6,99786950717842;7,11441142521655;7,48116343088026;7,18019421990647;7,3399316036067;7,04156832824783
MG-1-neg-10338278_st;2,11934273510982;2,27795550909185;2,92673883199792;4,11251696921234;2,73119601890544;2,74709852898617
MG-1-neg-10338279_st;6,22758177059998;6,3719304171276;7,65184677494826;7,47995118859226;7,91471498954449;7,16750730508224
MG-1-neg-10338281_st;4,77016716930356;4,40221899619369;5,42205753606692;4,97259238960179;4,18751744050709;4,21498880871443
MG-1-neg-10338282_st;7,67911613991263;7,81636591974524;8,55967208014794;9,11905087067628;9,02647761813971;9,1374602195143
MG-1-neg-10338284_st;3,6685714393231;4,01383462403952;4,54084189419574;6,48617793183218;5,51615017262134;4,90617999712724
MG-1-neg-10338285_st;4,38982656000639;4,57820656154921;4,93087002659229;4,21882773541052;4,48325873168495;4,97331127519126
MG-1-neg-10338287_st;3,07041411191045;2,93686835341654;1,69527388205165;2,43154437524981;2,62459815462325;2,05510974404097
MG-1-neg-10338288_st;2,86590465049676;2,60538691159782;2,20852288757632;3,00518305921918;2,73524721205465;2,5424292494302
MG-1-neg-10338289_st;3,13820433516961;3,38697228479509;2,30820063989302;4,6728002272062;2,97965457435218;3,0719071278144
MG-1-neg-10338290_st;4,5422314127529;5,11502539656492;5,63034940651792;5,29662307213634;5,5033934652047;4,03527242102708
MG-1-neg-10338291_st;1,52902515877847;2,09455318295482;2,72390750135155;2,8477484998346;2,19269958346403;1,78623009124235
MG-1-neg-10338293_st;3,25427276518455;4,04240107793527;4,12744149616718;4,87884050345527;4,0068480672998;5,18153836887231
MG-1-neg-10338296_st;2,95035290719196;3,80346574619821;3,83132858328169;4,73919650593657;5,09425418848746;4,41770129255885
MG-1-neg-10338297_st;3,7234853065695;3,20794224505283;3,46823537137738;4,20652519976996;4,38291565469119;4,4481549508646
MG-1-neg-10338299_st;3,16280282317919;2,10236667244078;3,12098737696189;4,1387651442348;2,0053670171636;5,28280008629943
MG-1-neg-10338300_st;3,95836030591268;4,29938760761123;5,23166104193734;5,073522579553;5,93197536673827;4,96701479004734
MG-1-neg-10338301_st;3,2284413189836;2,62902779113009;2,76978537742184;2,85096211334218;3,7780078206843;3,51123802264133
MG-1-neg-10338302_st;1,96312800392265;2,81713549400695;1,95974214659048;2,23962773342279;1,86403845768735;3,01579093168025
MG-1-neg-10338303_st;1,78125904793218;1,87944869446263;1,6019472894296;2,14626615841711;1,90221351175917;1,70985706358745
MG-1-neg-10338304_st;1,78785732163338;2,22010501772507;2,36659665520084;2,65050154833014;2,04979416608272;1,81640457186795
MG-1-neg-10338305_st;3,75853570529432;3,62331177325155;4,56938397485522;5,2689597333249;4,50963880129522;4,90765498335075
MG-1-neg-10338307_st;2,65900212726149;2,39144028108503;1,93299045450848;3,43487312869006;4,70333966355263;3,20868886199252
MG-1-neg-10338308_st;1,67912112966234;1,98202879021618;1,59827497606884;3,06729898988721;2,22275468207435;2,93932892620719
MG-1-neg-10338309_st;2,79652999576456;1,79013854993331;2,44806728748719;2,05542207767901;2,24838771358642;1,85350018430058
MG-1-neg-10338310_st;5,46546151527965;5,39118186592911;6,60763951695571;6,57111086558952;6,72317453492712;6,23407579626549
MG-1-neg-10338311_st;7,31559180373392;7,18214162462891;7,73667603131666;8,39156941334645;7,4013120570264;8,05872840671092
MG-1-neg-10338312_st;4,39290494997721;4,82839270381703;4,56632567024243;3,38078606777698;6,18645328974364;5,49188834797414
MG-1-neg-10338313_st;2,59711084447527;3,02168007435249;2,99342676565112;3,09735552696883;2,78794539285451;3,33582984579281
MG-1-neg-10338314_st;4,85774663687893;4,89741472351862;4,59649339122227;2,69075694568004;5,85201574803428;3,59405465981042
MG-1-neg-10338317_st;8,05065331959113;8,16807635794156;9,18923189773704;9,13659467393144;9,5169384536319;8,99103563241969
MG-1-neg-10338318_st;3,5229990430409;4,06602183784572;4,11476782445036;4,11593367244955;4,21506772702357;4,55676086763393
MG-1-neg-10338319_st;4,81341679531913;4,36270414394553;5,55091643197169;5,76557167687093;5,6963549511752;5,95780294375812
MG-1-neg-10338320_st;5,49839089639252;4,50842984573372;6,31354330997896;5,43709087707293;6,82200686503818;6,63231277475522
MG-1-neg-10338321_st;3,52083230835152;3,4461248751714;3,55293336790913;3,77679001039447;4,07979407608391;5,1975119463139
MG-1-neg-10338323_st;2,06079412075644;2,77348564606238;2,51504987387169;1,97170685773353;2,49662569576562;2,23519900512216
MG-1-neg-10338324_st;3,41629291750236;3,18290007409911;3,14019898525226;2,47716708386491;2,38183881152561;3,12006019601874
MG-1-neg-10338325_st;3,2143114260089;3,00055078820664;3,45008517658083;3,70712819944106;3,97225699085414;5,04100973818474
MG-1-neg-10338326_st;6,4424089922429;6,66368240637228;6,84591753290348;6,97238530889332;6,89905601388641;6,92604273790356
MG-1-neg-10338328_st;2,77764744422079;1,67617860606291;1,67617860606291;2,00007415711499;1,49173255222037;1,65587838613608
MG-1-neg-10338329_st;1,60878602501325;2,81684380699905;3,70632998961211;3,83166510326247;2,33102301087946;3,23683341282155
MG-1-neg-10338330_st;5,14028339785614;5,27307038074086;4,87045467400806;3,63353129421777;4,08626420572316;4,72089603345658
MG-1-neg-10338334_st;6,21131281013088;6,88386152376878;7,27249394102553;7,27703981185075;6,83794908265072;8,28001923551826
MG-1-neg-10338335_st;2,31650300828596;3,17516970497751;2,88470568670371;4,07146117552436;3,91326739599761;3,78661813230575
MG-1-neg-10338336_st;2,16989365982762;1,25807016990022;1,44211665482262;2,99060995757932;2,18849280520484;1,64987645573544
MG-1-neg-10338337_st;2,22842640947022;2,15737810503311;2,33599818504697;3,51400173402495;2,99367927571854;2,81259304358321
MG-1-neg-10338338_st;1,94532879791702;2,31178303433359;2,53835799057055;2,84978797020598;2,72329797005899;1,82797627162553
MG-1-neg-10338340_st;3,63850883811095;2,49690604713479;2,5906504304442;2,16898418206262;2,00328607192936;2,36276107312273
MG-1-neg-10338341_st;4,08290162172843;3,87448135345075;4,28131211765817;3,58114534213115;4,01554407785967;3,35659770893431
MG-1-neg-10338342_st;1,51067979653575;1,92598075678968;1,80706488329776;2,00664901306498;1,89784388621979;1,57119452900896
MG-1-neg-10338343_st;1,36948157395513;1,41463660867598;2,16991422196913;1,850091092732;1,91657847856804;2,36929036310738
MG-1-neg-10338345_st;2,45745853270955;3,17651378629725;4,63857631064019;1,90393826710048;2,68106879006615;3,13740669668178
MG-1-neg-10338346_st;6,24809164994576;5,88745809254454;8,76177120102883;10,6134517400936;9,02522417214979;9,87006911647276
MG-1-neg-10338349_st;3,28634443817667;3,55769870249901;3,40473730303448;2,58332240884168;4,89663788089647;2,48390192094485
MG-1-neg-10338350_st;4,51131113856713;4,69188709601313;5,05723478276574;4,38164078537406;5,01031111891215;5,26496868604199
MG-1-neg-10338351_st;3,25211613837114;4,05157464657556;3,98579311785158;3,63653467260274;4,75327648931209;4,5834091808947
MG-1-neg-10338352_st;4,48360866817182;4,22618972044824;5,48185879556294;6,9552761091577;4,66187805425191;5,94210848326481
MG-1-neg-10338353_st;6,33363978409058;6,10746576541523;7,89405220795313;7,72395945117806;8,02802227190275;8,74681694310609
MG-1-neg-10338355_st;4,65044534561087;5,09662631589668;5,26214792313533;4,65044534561087;4,48077225324392;2,24330568711805
MG-1-neg-10338356_st;6,04625565197512;5,63647167848142;6,22677359947223;6,55709200684103;6,18725686255342;6,64479087431693
MG-1-neg-10338357_st;2,30415123424352;2,1419967663063;2,55669167298054;3,69059928921858;2,04099780348516;3,74072888047229
MG-1-neg-10338358_st;5,09354308749687;5,30382498111675;5,02151629349733;5,95075045436343;4,76312503080443;5,99874590091813
MG-1-neg-10338359_st;2,91565971269383;3,08620442677366;3,52086242673148;2,60055645655607;5,57749664238727;2,79908213082538
MG-1-neg-10338360_st;4,8544428519316;4,34391530913128;4,27285965898652;5,60766694222049;4,82254013271364;4,48568978118824
MG-1-neg-10338361_st;4,85743815427223;5,01076270014074;6,35533573631918;4,82069543377612;5,70421604235734;5,22060114564016
MG-1-neg-10338362_st;1,89141308135731;1,1406887245218;1,49173255222037;2,49837639920711;2,04099780348516;2,23302072589903
MG-1-neg-10338363_st;3,2337511518969;2,47601263530736;3,19432147492435;2,7274454147924;4,44131922676935;4,35164568043795
MG-1-neg-10338364_st;2,64292030270859;3,09442030360765;3,44030431369447;2,68846835088245;3,76138855471635;3,81224365293304
MG-1-neg-10338365_st;4,87847766676115;3,74378073653493;4,79440256340986;5,75586480857518;5,17192187758038;5,41637175824069
MG-1-neg-10338366_st;5,15539414558417;6,26304403992304;6,14447728003878;4,0827344363935;6,37202743239166;4,62095772013704
MG-1-neg-10338367_st;4,49767734837905;4,54119208185616;4,96194339011802;5,10053180354055;4,63638905756125;5,80468616447386
MG-1-neg-10338368_st;2,86874060566378;3,45575764942074;3,60742283737887;2,26238378452076;2,9900118970453;2,91749868829014
MG-1-neg-10338369_st;3,38834885335196;3,68535942498469;4,43020472399073;2,79902361692494;2,78163667132373;3,43138396537208
MG-1-neg-10338370_st;2,12362182101553;2,7314669216184;2,81339936309831;5,53420848493166;3,49897572673591;4,33125059825202
MG-1-neg-10338372_st;2,37776957247138;2,471900186679;3,79827054940488;2,67057958985552;2,23986049567133;3,75160124610945
MG-1-neg-10338373_st;5,47357085782395;5,40328455767556;5,94782641315909;6,00996937704974;6,19555348204744;6,01913924036851
MG-1-neg-10338375_st;3,55601947759238;2,64747479438356;2,98344847844413;3,65365892653718;2,05461150985802;3,10400651499681
MG-1-neg-10338376_st;2,0373883225679;2,24510177174081;2,11308405735317;3,26856181767286;3,30334697513632;2,68338512298101
